Date           Open    High    Low     Close   Volume        Vol in 1Adj Close
      4/11/2008 1357.98 1357.98 1331.21 1332.83    3723790000  372379 1332.83
      4/14/2008  1332.2 1335.64 1326.16 1328.32    3565020000  356502 1328.32
      4/15/2008 1331.72 1337.72 1324.35 1334.43    3581230000  358123 1334.43
      4/16/2008 1337.02 1365.49 1337.02 1364.71    4260370000  426037 1364.71
      4/17/2008 1363.37  1368.6 1357.25 1365.56    3713880000  371388 1365.56
      4/18/2008    1369  1395.9    1369 1390.33    4222380000  422238 1390.33
      4/21/2008 1387.72 1390.23 1379.25 1388.17    3420570000  342057 1388.17
      4/22/2008 1386.43 1386.43 1369.84 1375.94    3821900000  382190 1375.94
      4/23/2008  1378.4 1387.87 1372.24 1379.93    4103610000  410361 1379.93
      4/24/2008 1380.52 1397.72 1371.09 1388.82    4461660000  446166 1388.82
      4/25/2008 1387.88 1399.11 1379.98 1397.84    3891150000  389115 1397.84
      4/28/2008 1397.96  1402.9  1394.4 1396.37    3607000000  360700 1396.37
      4/29/2008 1395.61    1397  1386.7 1390.94    3815320000  381532 1390.94
      4/30/2008 1391.22 1404.57 1384.25 1385.59    4508890000  450889 1385.59
       5/1/2008 1385.97 1410.07 1383.07 1409.34    4448780000  444878 1409.34
       5/2/2008 1409.16 1422.72 1406.25  1413.9    3953030000  395303  1413.9
       5/5/2008 1415.34 1415.34 1404.37 1407.49    3410090000  341009 1407.49
       5/6/2008  1405.6 1421.57  1397.1 1418.26    3924100000  392410 1418.26
       5/7/2008 1417.49 1419.54 1391.16 1392.57    4075860000  407586 1392.57
       5/8/2008 1394.29 1402.35 1389.39 1397.68    3827550000  382755 1397.68
       5/9/2008  1394.9  1394.9 1384.11 1388.28    3518620000  351862 1388.28
      5/12/2008  1389.4 1404.06  1386.2 1403.58    3370630000  337063 1403.58
      5/13/2008  1404.4  1406.3 1396.26 1403.04    4018590000  401859 1403.04
      5/14/2008 1405.65 1420.19 1405.65 1408.66    3979370000  397937 1408.66
      5/15/2008 1408.36  1424.4 1406.87 1423.57    3836480000  383648 1423.57
      5/16/2008 1423.89 1425.82 1414.35 1425.35    3842590000  384259 1425.35
      5/19/2008 1425.28 1440.24 1421.63 1426.63    3683970000  368397 1426.63
      5/20/2008 1424.49 1424.49 1409.09  1413.4    3854320000  385432  1413.4
      5/21/2008 1414.06 1419.12 1388.81 1390.71    4517990000  451799 1390.71
      5/22/2008 1390.83 1399.07 1390.23 1394.35    3955960000  395596 1394.35
      5/23/2008  1392.2  1392.2 1373.72 1375.93    3516380000  351638 1375.93
      5/27/2008 1375.97  1387.4 1373.07 1385.35    3588860000  358886 1385.35
      5/28/2008 1386.54 1391.25 1378.16 1390.84    3927240000  392724 1390.84
      5/29/2008  1390.5 1406.32 1388.59 1398.26    3894440000  389444 1398.26
      5/30/2008 1398.36 1404.46 1398.08 1400.38    3845630000  384563 1400.38
       6/2/2008 1399.62 1399.62 1377.79 1385.67    3714320000  371432 1385.67
       6/3/2008 1386.42 1393.12 1370.12 1377.65    4396380000  439638 1377.65
       6/4/2008 1376.26 1388.18 1371.74  1377.2    4338640000  433864  1377.2
       6/5/2008 1377.48 1404.05 1377.48 1404.05    4350790000  435079 1404.05
       6/6/2008 1400.06 1400.06  1359.9 1360.68    4771660000  477166 1360.68
       6/9/2008 1360.83 1370.63 1350.62 1361.76    4404570000  440457 1361.76
      6/10/2008 1358.98 1366.84 1351.56 1358.44    4635070000  463507 1358.44
      6/11/2008 1357.09 1357.09 1335.47 1335.49    4779980000  477998 1335.49
      6/12/2008 1335.78 1353.03 1331.29 1339.87    4734240000  473424 1339.87
      6/13/2008 1341.81 1360.03 1341.71 1360.03    4080420000  408042 1360.03
      6/16/2008 1358.85  1364.7 1352.07 1360.14    3706940000  370694 1360.14
      6/17/2008 1360.71 1366.59 1350.54 1350.93    3801960000  380196 1350.93
      6/18/2008 1349.59 1349.59  1333.4 1337.81    4573570000  457357 1337.81
      6/19/2008 1336.89 1347.66  1330.5 1342.83    4811670000  481167 1342.83
      6/20/2008 1341.02 1341.02 1314.46 1317.93    5324900000  532490 1317.93
      6/23/2008 1319.77 1323.78 1315.31    1318    4186370000  418637    1318
      6/24/2008 1317.23 1326.02 1304.42 1314.29    4705050000  470505 1314.29
      6/25/2008 1314.54 1335.63 1314.54 1321.97    4825640000  482564 1321.97
      6/26/2008 1316.29 1316.29 1283.15 1283.15    5231280000  523128 1283.15
      6/27/2008  1283.6 1289.45    1272 1278.38    6208260000  620826 1278.38
      6/30/2008 1278.06 1290.31 1274.86    1280    5032330000  503233    1280
       7/1/2008 1276.69 1285.31 1260.68 1284.91    5846290000  584629 1284.91
       7/2/2008 1285.82 1292.17 1261.51 1261.52    5276090000  527609 1261.52
       7/3/2008 1262.96 1271.48 1252.01  1262.9    3247590000  324759  1262.9
       7/7/2008  1262.9 1273.95 1240.68 1252.31    5265420000  526542 1252.31
       7/8/2008 1251.84 1274.17 1242.84  1273.7    6034110000  603411  1273.7
       7/9/2008 1273.38 1277.36 1244.57 1244.69    5181000000  518100 1244.69
      7/10/2008 1245.25 1257.65 1236.76 1253.39    5840430000  584043 1253.39
      7/11/2008 1248.66 1257.27 1225.35 1239.49    6742200000  674220 1239.49
      7/14/2008 1241.61  1253.5 1225.01  1228.3    5434860000  543486  1228.3
      7/15/2008 1226.83 1234.35 1200.44 1214.91    7363640000  736364 1214.91
      7/16/2008 1214.65 1245.52 1211.39 1245.36    6738630400  673863 1245.36
      7/17/2008 1246.31 1262.31 1241.49 1260.32    7365209600  736521 1260.32
      7/18/2008 1258.22 1262.23 1251.81 1260.68    5653280000  565328 1260.68
      7/21/2008 1261.82 1267.74  1255.7    1260    4630640000  463064    1260
      7/22/2008 1257.08 1277.42 1248.83    1277    6180230000  618023    1277
      7/23/2008 1278.87 1291.17 1276.06 1282.19    6705830000  670583 1282.19
      7/24/2008 1283.22 1283.22 1251.48 1252.54    6127980000  612798 1252.54
      7/25/2008 1253.51 1263.23 1251.75 1257.76    4672560000  467256 1257.76
      7/28/2008 1257.76 1260.09 1234.37 1234.37    4282960000  428296 1234.37
      7/29/2008 1236.38  1263.2 1236.38  1263.2    5414240000  541424  1263.2
      7/30/2008 1264.52 1284.33 1264.52 1284.26    5631330000  563133 1284.26
      7/31/2008 1281.37 1284.93 1265.97 1267.38    5346050000  534605 1267.38
       8/1/2008 1269.42 1270.52 1254.54 1260.31    4684870000  468487 1260.31
       8/4/2008 1253.27 1260.49 1247.45 1249.01    4562280000  456228 1249.01
       8/5/2008 1254.87 1284.88 1254.67 1284.88    1219310000  121931 1284.88
       8/6/2008 1283.99 1291.67    1276 1289.19    4873420000  487342 1289.19
       8/7/2008 1286.51 1286.51 1264.29 1266.07    5319380000  531938 1266.07
       8/8/2008 1266.29 1297.85 1262.11 1296.32    4966810000  496681 1296.32
      8/11/2008 1294.42 1313.15 1291.41 1305.32    5067310000  506731 1305.32
      8/12/2008 1304.79 1304.79 1285.64 1289.59    4711290000  471129 1289.59
      8/13/2008 1288.64 1294.03 1274.86 1285.83    4787600000  478760 1285.83
      8/14/2008 1282.11 1300.11 1276.84 1292.93    4064000000  406400 1292.93
      8/15/2008 1293.85 1302.05 1290.74  1298.2    4041820000  404182  1298.2
      8/18/2008 1298.14 1300.22 1274.51  1278.6    3829290000  382929  1278.6
      8/19/2008 1276.65 1276.65 1263.11 1266.69    4159760000  415976 1266.69
      8/20/2008 1267.34 1276.01 1261.16 1274.54    4555030000  455503 1274.54
      8/21/2008 1271.07  1281.4 1265.22 1277.72    4032590000  403259 1277.72
      8/22/2008 1277.59 1293.09 1277.59  1292.2    3741070000  374107  1292.2
      8/25/2008 1290.47 1290.47 1264.87 1266.84    3420600000  342060 1266.84
      8/26/2008 1267.03 1275.65 1263.21 1271.51    3587570000  358757 1271.51
      8/27/2008 1271.29 1285.05 1270.03 1281.66    3499610000  349961 1281.66
      8/28/2008 1283.79 1300.68 1283.79 1300.68    3854280000  385428 1300.68
      8/29/2008 1296.49 1297.59 1282.74 1282.83    3288120000  328812 1282.83
       9/2/2008 1287.83 1303.04  1272.2 1277.58    4783560000  478356 1277.58
       9/3/2008 1276.61  1280.6 1265.59 1274.98    5056980000  505698 1274.98
       9/4/2008  1271.8  1271.8 1232.83 1236.83    5212500000  521250 1236.83
       9/5/2008 1233.21 1244.94 1217.23 1242.31    5017080000  501708 1242.31
       9/8/2008  1249.5 1274.42 1247.12 1267.79    7351340000  735134 1267.79
       9/9/2008 1267.98 1268.66 1224.51 1224.51    7380630400  738063 1224.51
      9/10/2008  1227.5  1243.9  1221.6 1232.04    6543440000  654344 1232.04
      9/11/2008 1229.04 1249.98 1211.54 1249.05    6869249600  686925 1249.05
      9/12/2008 1245.88 1255.09 1233.81  1251.7    6273260000  627326  1251.7
      9/15/2008 1250.92 1250.92  1192.7  1192.7    8279510400  827951  1192.7
      9/16/2008 1188.31 1214.84 1169.28  1213.6    9459830400  945983  1213.6
      9/17/2008 1210.34 1210.34 1155.88 1156.39    9431870400  943187 1156.39
      9/18/2008 1157.08 1211.14  1133.5 1206.51   10082689600 1008269 1206.51
      9/19/2008 1213.11 1265.12 1213.11 1255.08    9387169600  938717 1255.08
      9/22/2008 1255.37 1255.37 1205.61 1207.09    5332130000  533213 1207.09
      9/23/2008 1207.61 1221.15 1187.06 1188.22    5185730000  518573 1188.22
      9/24/2008 1188.79 1197.41 1179.79 1185.87    4820360000  482036 1185.87
      9/25/2008 1187.87 1220.03 1187.87 1209.18    5877640000  587764 1209.18
      9/26/2008 1204.47 1215.77 1187.54 1213.27    5383610000  538361 1213.27
      9/29/2008 1209.07 1209.07 1106.42 1106.42    7305060000  730506 1106.42
      9/30/2008 1113.78 1168.03 1113.78 1166.36    4937680000  493768 1166.36
      10/1/2008 1164.17 1167.03 1140.77 1161.06    5782130000  578213 1161.06
      10/2/2008 1160.64 1160.64 1111.43 1114.28    6285640000  628564 1114.28
      10/3/2008 1115.16 1153.82 1098.14 1099.23    6716120000  671612 1099.23
      10/6/2008 1097.56 1097.56 1007.97 1056.89    7956020000  795602 1056.89
      10/7/2008  1057.6 1072.91  996.23  996.23    7069209600  706921  996.23
      10/8/2008  988.91 1021.06  970.97  984.94    8716329600  871633  984.94
      10/9/2008  988.42 1005.25  909.19  909.92    6819000000  681900  909.92
     10/10/2008  902.31  936.36   839.8  899.22   11456230400 1145623  899.22
     10/13/2008  912.75 1006.93  912.75 1003.35    7263369600  726337 1003.35
     10/14/2008 1009.97 1044.31  972.07  998.01    8161990400  816199  998.01
     10/15/2008   994.6   994.6  903.99  907.84    6542330000  654233  907.84
     10/16/2008  909.53  947.71  865.83  946.43    7984500000  798450  946.43
     10/17/2008  942.29  984.64  918.74  940.55    6581780000  658178  940.55
     10/20/2008  943.51   985.4  943.51   985.4    5175640000  517564   985.4
     10/21/2008   980.4  985.44  952.47  955.05    5121830000  512183  955.05
     10/22/2008  951.67  951.67  875.81  896.78    6147980000  614798  896.78
     10/23/2008  899.08  922.83  858.44  908.11    7184180000  718418  908.11
     10/24/2008  895.22   896.3  852.85  876.77    6550050000  655005  876.77
     10/27/2008  874.28  893.78  846.75  848.92    5558050000  555805  848.92
     10/28/2008  848.92  940.51  845.27  940.51    7096950400  709695  940.51
     10/29/2008  939.51  969.97  922.26  930.09    7077800000  707780  930.09
     10/30/2008  939.38  963.23   928.5  954.09    6175830000  617583  954.09
     10/31/2008  953.11  984.38  944.59  968.75    6394350000  639435  968.75
      11/3/2008  968.67  975.57  958.82   966.3    4492280000  449228   966.3
      11/4/2008  971.31 1007.51  971.31 1005.75    5531290000  553129 1005.75
      11/5/2008 1001.84 1001.84  949.86  952.77    5426640000  542664  952.77
      11/6/2008   952.4   952.4  899.73  904.88    6102230000  610223  904.88
      11/7/2008  907.44  931.46   906.9  930.99    4931640000  493164  930.99
     11/10/2008  936.75  951.95  907.47  919.21    4572000000  457200  919.21
     11/11/2008  917.15  917.15   884.9  898.95    4998340000  499834  898.95
     11/12/2008  893.39  893.39  850.48   852.3    5764180000  576418   852.3
     11/13/2008  853.13  913.01  818.69  911.29    7849120000  784912  911.29
     11/14/2008  904.36  916.88  869.88  873.29    5881030000  588103  873.29
     11/17/2008  873.23  882.29  848.98  850.75    4927490000  492749  850.75
     11/18/2008  852.34   865.9  826.84  859.12    6679470000  667947  859.12
     11/19/2008  859.03  864.57  806.18  806.58    6548600000  654860  806.58
     11/20/2008  805.87  820.52  747.78  752.44    9093740000  909374  752.44
     11/21/2008  755.84   801.2  741.02  800.03    9495900000  949590  800.03
     11/24/2008   801.2   865.6   801.2  851.81    7879440000  787944  851.81
     11/25/2008   853.4  868.94  834.99  857.39    6952700000  695270  857.39
     11/26/2008   852.9  887.68  841.37  887.68    5793260000  579326  887.68
     11/28/2008  886.89  896.25  881.21  896.24    2740860000  274086  896.24
      12/1/2008  888.61  888.61  815.69  816.21    6052010000  605201  816.21
      12/2/2008  817.94  850.54  817.94  848.81    6170100000  617010  848.81
      12/3/2008   843.6  873.12   827.6  870.74    6221880000  622188  870.74
      12/4/2008  869.75   875.6   833.6  845.22    5860390000  586039  845.22
      12/5/2008  844.43  879.42  818.41  876.07    6165370000  616537  876.07
      12/8/2008  882.71  918.57  882.71   909.7    6553600000  655360   909.7
      12/9/2008  906.48  916.26  885.38  888.67    5693110000  569311  888.67
     12/10/2008  892.17  908.27  885.45  899.24    5942130000  594213  899.24
     12/11/2008  898.35  904.63  868.73  873.59    5513840000  551384  873.59
     12/12/2008  871.79  883.24  851.35  879.73    5959590000  595959  879.73
     12/15/2008  881.07  884.63  857.72  868.57    4982390000  498239  868.57
     12/16/2008  871.53  914.66  871.53  913.18    6009780000  600978  913.18
     12/17/2008  908.16  918.85  895.94  904.42    5907380000  590738  904.42
     12/18/2008  905.98  911.02  877.44  885.28    5675000000  567500  885.28
     12/19/2008  886.96  905.47  883.02  887.88    6705310000  670531  887.88
     12/22/2008   887.2  887.37  857.09  871.63    4869850000  486985  871.63
     12/23/2008  874.31  880.44   860.1  863.16    4051970000  405197  863.16
     12/24/2008  863.87  869.79  861.44  868.15    1546550000  154655  868.15
     12/26/2008  869.51  873.74  866.52   872.8    1880050000  188005   872.8
     12/29/2008  872.37   873.7  857.07  869.42    3323430000  332343  869.42
     12/30/2008  870.58  891.12  870.58  890.64    3627800000  362780  890.64
     12/31/2008  890.59  910.32  889.67  903.25    4172940000  417294  903.25
       1/2/2009  902.99  934.73  899.35   931.8    4048270000  404827   931.8
       1/5/2009  929.17  936.63  919.53  927.45    5413910000  541391  927.45
       1/6/2009  931.17  943.85  927.28   934.7    5392620000  539262   934.7
       1/7/2009  927.45  927.45  902.37  906.65    4704940000  470494  906.65
       1/8/2009  905.73     910  896.81  909.73    4991550000  499155  909.73
       1/9/2009  909.91  911.93  888.31  890.35    4716500000  471650  890.35
      1/12/2009   890.4   890.4  864.32  870.26    4725050000  472505  870.26
      1/13/2009  869.79  877.02  862.02  871.79    5017470000  501747  871.79
      1/14/2009  867.28  867.28  836.93  842.62    5407880000  540788  842.62
      1/15/2009  841.99  851.59  817.04  843.74    7807350400  780735  843.74
      1/16/2009  844.45  858.13  830.66  850.12    6786040000  678604  850.12
      1/20/2009  849.64  849.64  804.47  805.22    6375230000  637523  805.22
      1/21/2009  806.77  841.72   804.3  840.24    6467830000  646783  840.24
      1/22/2009  839.74  839.74  811.29   827.5    5843830000  584383   827.5
      1/23/2009  822.16  838.61  806.07  831.95    5832160000  583216  831.95
      1/26/2009   832.5  852.53  827.69  836.57    6039940000  603994  836.57
      1/27/2009   837.3  850.45   835.4  845.71    5353260000  535326  845.71
      1/28/2009  845.73  877.86  845.73  874.09    6199180000  619918  874.09
      1/29/2009  868.89  868.89  844.15  845.14    5067060000  506706  845.14
      1/30/2009  845.69  851.66  821.67  825.88    5350580000  535058  825.88
       2/2/2009  823.09  830.78  812.87  825.44    5673270000  567327  825.44
       2/3/2009  825.69   842.6  821.98  838.51    5886310000  588631  838.51
       2/4/2009  837.77  851.85  829.18  832.23    6420450000  642045  832.23
       2/5/2009  831.75  850.55  819.91  845.85    6624030000  662403  845.85
       2/6/2009  846.09  870.75  845.42   868.6    6484100000  648410   868.6
       2/9/2009  868.24  875.01  861.65  869.89    5574370000  557437  869.89
      2/10/2009  866.87  868.05  822.99  827.16    6770169600  677017  827.16
      2/11/2009  827.41  838.22   822.3  833.74    5926460000  592646  833.74
      2/12/2009  829.91  835.48  808.06  835.19    6476460000  647646  835.19
      2/13/2009  833.95  839.43  825.21  826.84    5296650000  529665  826.84
      2/17/2009  818.61  818.61  789.17  789.17    5907820000  590782  789.17
      2/18/2009  791.06  796.17  780.43  788.42    5740710000  574071  788.42
      2/19/2009  787.91  797.58  777.03  778.94    5746940000  574694  778.94
      2/20/2009  775.87  778.69  754.25  770.05    8210590400  821059  770.05
      2/23/2009  773.25  777.85  742.37  743.33    6509300000  650930  743.33
      2/24/2009  744.69  775.49  744.69  773.14    7234489600  723449  773.14
      2/25/2009  770.64  780.12  752.89   764.9    7483640000  748364   764.9
      2/26/2009  765.76  779.42  751.75  752.83    7599969600  759997  752.83
      2/27/2009  749.93  751.27  734.52  735.09    8926480000  892648  735.09
       3/2/2009  729.57  729.57   699.7  700.82    7868289600  786829  700.82
       3/3/2009  704.44  711.67   692.3  696.33    7583230400  758323  696.33
       3/4/2009   698.6  724.12   698.6  712.87    7673620000  767362  712.87
       3/5/2009  708.27  708.27  677.93  682.55    7507249600  750725  682.55
       3/6/2009  684.04  699.09  666.79  683.38    7331830400  733183  683.38
       3/9/2009  680.76  695.27  672.88  676.53    7277320000  727732  676.53
